date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:26:19	40303/40303	---M--	200	added ('OK')	image/jpeg	etag:%225a143289-e0bf%22	https://colorlib.com/etc/TOPBuilder/images/gallery/sv-5.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/sv-5.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:19	32895/32895	---M--	200	added ('OK')	image/jpeg	etag:%225a143289-999f%22	https://colorlib.com/etc/TOPBuilder/images/gallery/sv-6.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/sv-6.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:19	11434/11434	---M--	200	added ('OK')	image/jpeg	etag:%225a143293-3578%22	https://colorlib.com/etc/TOPBuilder/images/team/tm-1.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/team/tm-1.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:20	14368/14368	---M--	200	added ('OK')	image/jpeg	etag:%225a143292-4a70%22	https://colorlib.com/etc/TOPBuilder/images/team/tm-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/team/tm-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:20	12325/12325	---M--	200	added ('OK')	image/jpeg	etag:%225a143293-3cf2%22	https://colorlib.com/etc/TOPBuilder/images/team/tm-3.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/team/tm-3.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:20	13655/13655	---M--	200	added ('OK')	image/jpeg	etag:%225a143293-44b8%22	https://colorlib.com/etc/TOPBuilder/images/team/tm-4.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/team/tm-4.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:20	4480/4480	---M--	200	added ('OK')	image/jpeg	etag:%225a14325c-6d04%22	https://colorlib.com/etc/TOPBuilder/images/testimonial-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/testimonial-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:20	5075/5075	---M--	200	added ('OK')	image/jpeg	etag:%225a14325c-6dd7%22	https://colorlib.com/etc/TOPBuilder/images/testimonial-3.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/testimonial-3.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:21	3805/3805	---M--	200	added ('OK')	image/jpeg	etag:%225a14325b-1467%22	https://colorlib.com/etc/TOPBuilder/images/testimonial-1.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/testimonial-1.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:21	47980/47980	---M--	200	added ('OK')	image/jpeg	etag:%225a14328a-e1aa%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-1.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-1.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:21	52304/52304	---M--	200	added ('OK')	image/jpeg	etag:%225a14328a-f731%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:21	22861/22861	---M--	200	added ('OK')	image/jpeg	etag:%225a14328a-5ff6%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-3.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-3.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:21	47524/47524	---M--	200	added ('OK')	image/jpeg	etag:%225a14328c-ccb6%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-4.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-4.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:22	30801/30801	---M--	200	added ('OK')	image/jpeg	etag:%225a14328b-911c%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-5.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-5.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:22	22510/22510	---M--	200	added ('OK')	image/jpeg	etag:%225a14328a-69c6%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-6.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-6.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:22	37007/37007	---M--	200	added ('OK')	image/jpeg	etag:%225a14328b-aba1%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-7.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-7.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:22	33660/33660	---M--	200	added ('OK')	image/jpeg	etag:%225a14328c-9578%22	https://colorlib.com/etc/TOPBuilder/images/gallery/gl-8.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/gallery/gl-8.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:23	23797/23797	---M--	200	added ('OK')	image/jpeg	etag:%225a14328e-701e%22	https://colorlib.com/etc/TOPBuilder/images/blog/lb-1.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/blog/lb-1.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:23	22911/22911	---M--	200	added ('OK')	image/jpeg	etag:%225a14328f-6cc9%22	https://colorlib.com/etc/TOPBuilder/images/blog/lb-2.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/blog/lb-2.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
14:26:23	16654/16654	---M--	200	added ('OK')	image/jpeg	etag:%225a14328f-4d85%22	https://colorlib.com/etc/TOPBuilder/images/blog/lb-3.jpg	C:/Users/usama/Desktop/Sraint%20Templates/Builder/Builder/colorlib.com/etc/TOPBuilder/images/blog/lb-3.jpg	(from https://colorlib.com/etc/TOPBuilder/index.html)
